job_id,posting_date,application_deadline,days_to_deadline,verified_post,screening_process,application_method,view_count,fraudulent
10778,2024-03-08,2024-03-11,3,True,Unclear,Third-party,198,0
10779,2024-03-09,2024-03-12,3,True,None,Email,241,0
10780,2024-03-10,2024-03-19,9,True,None,Third-party,217,0
10781,2024-03-11,2024-03-20,9,False,Unclear,Third-party,72,0
10782,2024-03-12,2024-03-22,10,False,Unclear,Unspecified,188,0
10783,2024-03-13,2024-03-20,7,True,None,Third-party,236,0
10784,2024-03-14,2024-03-19,5,False,Unclear,Third-party,11,0
10785,2024-03-15,2024-03-19,4,False,Unclear,Third-party,28,0
10786,2024-03-16,2024-03-25,9,False,None,Third-party,267,0
10787,2024-03-17,2024-03-24,7,True,None,Email,269,0
10788,2024-03-18,2024-03-21,3,False,None,Third-party,186,0
10789,2024-03-19,2024-03-26,7,True,Unclear,Third-party,17,0
10790,2024-03-20,2024-03-25,5,True,Unclear,Unspecified,89,0
10791,2024-03-21,2024-03-29,8,False,None,Email,103,0
10792,2024-03-22,2024-03-26,4,False,None,Unspecified,180,0
10793,2024-03-23,2024-03-26,3,False,None,Email,256,0
10794,2024-03-24,2024-03-30,6,False,Unclear,Unspecified,58,0
10795,2024-03-25,2024-03-31,6,False,None,Third-party,100,0
10796,2024-03-26,2024-03-31,5,True,Unclear,Third-party,266,0
10797,2024-03-27,2024-03-31,4,False,None,Third-party,263,0
10798,2024-03-28,2024-04-07,10,False,None,Unspecified,287,0
10799,2024-03-29,2024-04-01,3,False,None,Email,196,0
10800,2024-03-30,2024-04-02,3,False,Unclear,Third-party,229,0
10801,2024-01-01,2024-01-06,5,False,None,Third-party,258,0
10802,2024-01-02,2024-01-09,7,False,Unclear,Unspecified,79,0
10803,2024-01-03,2024-01-12,9,False,Unclear,Email,92,0
10804,2024-01-04,2024-01-09,5,False,Unclear,Email,185,0
10805,2024-01-05,2024-01-11,6,True,None,Email,190,0
10806,2024-01-06,2024-01-11,5,True,Unclear,Unspecified,32,0
10807,2024-01-07,2024-01-14,7,False,None,Unspecified,98,0
10808,2024-01-08,2024-01-14,6,False,None,Third-party,21,0
10809,2024-01-09,2024-01-14,5,False,None,Third-party,95,0
10810,2024-01-10,2024-01-17,7,False,None,Email,226,0
10811,2024-01-11,2024-01-21,10,False,Unclear,Email,173,0
10812,2024-01-12,2024-01-15,3,False,Unclear,Email,34,0
10813,2024-01-13,2024-01-20,7,False,None,Third-party,244,0
10814,2024-01-14,2024-01-22,8,False,None,Email,11,0
10815,2024-01-15,2024-01-23,8,False,None,Unspecified,221,0
10816,2024-01-16,2024-01-22,6,False,Unclear,Email,289,0
10817,2024-01-17,2024-01-22,5,False,None,Email,120,0
10818,2024-01-18,2024-01-28,10,False,Unclear,Email,111,0
10819,2024-01-19,2024-01-27,8,False,Unclear,Third-party,28,0
10820,2024-01-20,2024-01-26,6,False,None,Third-party,168,0
10821,2024-01-21,2024-01-25,4,True,None,Email,208,0
10822,2024-01-22,2024-02-01,10,False,Unclear,Unspecified,21,0
10823,2024-01-23,2024-01-30,7,True,None,Email,256,0
10824,2024-01-24,2024-01-27,3,False,None,Unspecified,261,0
10825,2024-01-25,2024-01-29,4,True,None,Third-party,290,0
10826,2024-01-26,2024-02-05,10,False,None,Email,145,0
10827,2024-01-27,2024-02-04,8,False,None,Email,166,0
10828,2024-01-28,2024-02-03,6,True,None,Email,243,0
10829,2024-01-29,2024-02-01,3,True,Unclear,Email,146,0
10830,2024-01-30,2024-02-04,5,True,Unclear,Unspecified,195,0
10831,2024-01-31,2024-02-07,7,False,Unclear,Third-party,290,0
10832,2024-02-01,2024-02-08,7,True,None,Email,204,0
10833,2024-02-02,2024-02-10,8,True,None,Unspecified,30,0
10834,2024-02-03,2024-02-10,7,True,Unclear,Email,192,0
10835,2024-02-04,2024-02-08,4,False,None,Third-party,70,0
10836,2024-02-05,2024-02-12,7,False,Unclear,Third-party,82,0
10837,2024-02-06,2024-02-10,4,False,None,Email,165,0
10838,2024-02-07,2024-02-16,9,False,None,Third-party,257,0
10839,2024-02-08,2024-02-15,7,False,None,Unspecified,22,0
10840,2024-02-09,2024-02-13,4,False,None,Third-party,143,0
10841,2024-02-10,2024-02-19,9,True,None,Unspecified,147,0
10842,2024-02-11,2024-02-21,10,False,None,Unspecified,36,0
10843,2024-02-12,2024-02-22,10,True,None,Third-party,166,0
10844,2024-02-13,2024-02-22,9,False,None,Third-party,63,0
10845,2024-02-14,2024-02-23,9,True,None,Third-party,221,0
10846,2024-02-15,2024-02-20,5,True,None,Third-party,236,0
10847,2024-02-16,2024-02-22,6,False,None,Third-party,52,0
10848,2024-02-17,2024-02-22,5,True,None,Email,58,0
10849,2024-02-18,2024-02-26,8,False,Unclear,Third-party,126,0
10850,2024-02-19,2024-03-23,33,True,Technical Test,Email,3677,1
10851,2024-02-20,2024-02-29,9,False,None,Third-party,245,0
10852,2024-02-21,2024-03-02,10,True,Unclear,Third-party,37,0
10853,2024-02-22,2024-03-02,9,False,Unclear,Email,206,0
10854,2024-02-23,2024-03-04,10,False,Unclear,Email,222,0
10855,2024-02-24,2024-02-27,3,False,Unclear,Unspecified,174,0
10856,2024-02-25,2024-03-02,6,False,Unclear,Email,298,0
10857,2024-02-26,2024-03-03,6,False,None,Email,24,0
10858,2024-02-27,2024-03-04,6,False,Unclear,Unspecified,164,0
10859,2024-02-28,2024-03-07,8,True,None,Third-party,17,0
10860,2024-02-29,2024-03-05,5,True,Unclear,Email,107,0
10861,2024-03-01,2024-03-08,7,False,Unclear,Email,106,0
10862,2024-03-02,2024-03-07,5,False,Unclear,Unspecified,14,0
10863,2024-03-03,2024-03-11,8,False,Unclear,Email,164,0
10864,2024-03-04,2024-03-14,10,False,Unclear,Email,102,0
10865,2024-03-05,2024-03-11,6,False,None,Email,50,0
10866,2024-03-06,2024-03-14,8,True,None,Third-party,27,0
10867,2024-03-07,2024-03-12,5,False,Unclear,Unspecified,120,0
10868,2024-03-08,2024-03-14,6,False,None,Unspecified,112,0
10869,2024-03-09,2024-03-14,5,False,Unclear,Email,193,0
10870,2024-03-10,2024-03-15,5,True,Unclear,Email,264,0
10871,2024-03-11,2024-03-17,6,False,None,Third-party,202,0
10872,2024-03-12,2024-03-22,10,False,None,Unspecified,283,0
10873,2024-03-13,2024-03-17,4,False,None,Unspecified,124,0
10874,2024-03-14,2024-03-18,4,False,Unclear,Unspecified,185,0
10875,2024-03-15,2024-03-19,4,True,None,Email,228,0
10876,2024-03-16,2024-03-24,8,True,Unclear,Unspecified,267,0
10877,2024-03-17,2024-03-25,8,False,Unclear,Unspecified,197,0
10878,2024-03-18,2024-04-17,30,True,None,Company Website,3271,1
10879,2024-03-19,2024-03-24,5,True,Unclear,Third-party,109,0
10880,2024-03-20,2024-03-23,3,False,None,Unspecified,188,0
10881,2024-03-21,2024-03-30,9,True,Unclear,Unspecified,260,0
10882,2024-03-22,2024-03-28,6,True,None,Third-party,144,0
10883,2024-03-23,2024-03-28,5,False,None,Third-party,250,0
10884,2024-03-24,2024-03-28,4,False,None,Third-party,46,0
10885,2024-03-25,2024-03-31,6,False,None,Email,191,0
10886,2024-03-26,2024-04-03,8,True,None,Email,45,0
10887,2024-03-27,2024-04-04,8,True,Unclear,Unspecified,27,0
10888,2024-03-28,2024-04-05,8,False,None,Third-party,71,0
10889,2024-03-29,2024-04-06,8,False,Unclear,Third-party,85,0
10890,2024-03-30,2024-04-02,3,False,Unclear,Third-party,71,0
10891,2024-01-01,2024-01-11,10,False,Unclear,Unspecified,18,0
10892,2024-01-02,2024-01-11,9,False,Unclear,Third-party,46,0
10893,2024-01-03,2024-01-09,6,True,None,Email,171,0
10894,2024-01-04,2024-01-07,3,False,None,Third-party,246,0
10895,2024-01-05,2024-01-12,7,False,Unclear,Unspecified,241,0
10896,2024-01-06,2024-01-15,9,False,None,Unspecified,23,0
10897,2024-01-07,2024-01-16,9,False,None,Email,287,0
10898,2024-01-08,2024-01-17,9,True,Unclear,Third-party,223,0
10899,2024-01-09,2024-01-17,8,True,None,Unspecified,261,0
10900,2024-01-10,2024-01-19,9,False,Unclear,Email,162,0
10901,2024-01-11,2024-01-16,5,False,Unclear,Third-party,57,0
10902,2024-01-12,2024-01-20,8,True,Unclear,Email,29,0
10903,2024-01-13,2024-01-22,9,False,None,Unspecified,124,0
10904,2024-01-14,2024-01-17,3,False,None,Unspecified,91,0
10905,2024-01-15,2024-01-19,4,True,Unclear,Email,85,0
10906,2024-01-16,2024-01-19,3,True,Unclear,Third-party,207,0
10907,2024-01-17,2024-01-20,3,False,None,Unspecified,81,0
10908,2024-01-18,2024-01-23,5,True,Unclear,Email,209,0
10909,2024-01-19,2024-01-27,8,True,Unclear,Unspecified,88,0
10910,2024-01-20,2024-01-26,6,True,Unclear,Third-party,191,0
10911,2024-01-21,2024-01-25,4,True,None,Unspecified,183,0
10912,2024-01-22,2024-01-26,4,False,None,Third-party,258,0
10913,2024-01-23,2024-01-30,7,False,None,Third-party,161,0
10914,2024-01-24,2024-01-28,4,False,Unclear,Email,98,0
10915,2024-01-25,2024-02-04,10,False,None,Email,252,0
10916,2024-01-26,2024-02-05,10,True,Unclear,Third-party,167,0
10917,2024-01-27,2024-01-30,3,True,Unclear,Third-party,123,0
10918,2024-01-28,2024-02-05,8,False,Unclear,Email,240,0
10919,2024-01-29,2024-02-02,4,False,Unclear,Email,93,0
10920,2024-01-30,2024-02-05,6,False,Unclear,Third-party,30,0
10921,2024-01-31,2024-02-09,9,False,None,Third-party,134,0
10922,2024-02-01,2024-02-05,4,False,None,Email,130,0
10923,2024-02-02,2024-02-07,5,False,None,Unspecified,56,0
10924,2024-02-03,2024-02-10,7,True,Unclear,Email,96,0
10925,2024-02-04,2024-02-08,4,False,None,Unspecified,76,0
10926,2024-02-05,2024-02-12,7,False,None,Email,75,0
10927,2024-02-06,2024-02-10,4,False,None,Unspecified,176,0
10928,2024-02-07,2024-02-15,8,False,None,Third-party,58,0
10929,2024-02-08,2024-02-17,9,False,None,Email,285,0
10930,2024-02-09,2024-02-14,5,True,None,Unspecified,182,0
10931,2024-02-10,2024-02-15,5,False,None,Unspecified,188,0
10932,2024-02-11,2024-02-16,5,False,Unclear,Unspecified,297,0
10933,2024-02-12,2024-02-18,6,False,None,Email,105,0
10934,2024-02-13,2024-02-17,4,False,Unclear,Unspecified,209,0
10935,2024-02-14,2024-02-17,3,False,None,Email,142,0
10936,2024-02-15,2024-02-19,4,False,None,Email,87,0
10937,2024-02-16,2024-02-21,5,True,None,Unspecified,24,0
10938,2024-02-17,2024-02-26,9,False,None,Third-party,200,0
10939,2024-02-18,2024-02-25,7,False,None,Unspecified,146,0
10940,2024-02-19,2024-02-25,6,False,Unclear,Unspecified,222,0
10941,2024-02-20,2024-02-24,4,True,Unclear,Third-party,13,0
10942,2024-02-21,2024-02-24,3,False,Unclear,Third-party,67,0
10943,2024-02-22,2024-02-29,7,False,None,Unspecified,43,0
10944,2024-02-23,2024-03-02,8,False,Unclear,Third-party,185,0
10945,2024-02-24,2024-03-03,8,False,None,Email,21,0
10946,2024-02-25,2024-03-03,7,False,None,Unspecified,57,0
10947,2024-02-26,2024-03-04,7,False,Unclear,Unspecified,282,0
10948,2024-02-27,2024-03-05,7,False,None,Email,286,0
10949,2024-02-28,2024-03-04,5,False,None,Third-party,247,0
10950,2024-02-29,2024-03-07,7,False,Unclear,Unspecified,286,0
10951,2024-03-01,2024-03-08,7,False,None,Third-party,288,0
10952,2024-03-02,2024-03-06,4,False,None,Third-party,85,0
10953,2024-03-03,2024-03-09,6,True,None,Unspecified,264,0
10954,2024-03-04,2024-03-28,24,True,Form,LinkedIn,4352,1
10955,2024-03-05,2024-03-13,8,True,Unclear,Email,75,0
10956,2024-03-06,2024-03-10,4,False,None,Unspecified,102,0
10957,2024-03-07,2024-03-13,6,False,Unclear,Third-party,118,0
10958,2024-03-08,2024-03-16,8,False,None,Unspecified,141,0
10959,2024-03-09,2024-03-16,7,False,None,Email,201,0
10960,2024-03-10,2024-03-15,5,False,None,Third-party,158,0
10961,2024-03-11,2024-03-14,3,True,Unclear,Third-party,294,0
10962,2024-03-12,2024-04-22,41,True,Form,Company Website,2668,1
10963,2024-03-13,2024-03-23,10,False,Unclear,Unspecified,23,0
10964,2024-03-14,2024-03-21,7,True,None,Unspecified,162,0
10965,2024-03-15,2024-03-21,6,False,None,Unspecified,223,0
10966,2024-03-16,2024-03-26,10,False,Unclear,Email,160,0
10967,2024-03-17,2024-03-24,7,False,Unclear,Email,16,0
10968,2024-03-18,2024-03-28,10,False,None,Third-party,234,0
10969,2024-03-19,2024-03-28,9,False,None,Unspecified,83,0
10970,2024-03-20,2024-03-25,5,True,Unclear,Email,31,0
10971,2024-03-21,2024-03-28,7,False,Unclear,Third-party,90,0
10972,2024-03-22,2024-03-26,4,False,Unclear,Unspecified,288,0
10973,2024-03-23,2024-04-02,10,False,Unclear,Third-party,242,0
10974,2024-03-24,2024-04-01,8,True,None,Unspecified,245,0
10975,2024-03-25,2024-04-03,9,False,Unclear,Unspecified,157,0
10976,2024-03-26,2024-04-02,7,False,None,Unspecified,193,0
10977,2024-03-27,2024-04-02,6,False,None,Unspecified,119,0
10978,2024-03-28,2024-04-07,10,False,None,Email,90,0
10979,2024-03-29,2024-04-08,10,True,None,Unspecified,256,0
10980,2024-03-30,2024-04-07,8,False,None,Email,56,0
10981,2024-01-01,2024-01-04,3,False,None,Email,211,0
10982,2024-01-02,2024-01-07,5,True,Unclear,Unspecified,76,0
10983,2024-01-03,2024-01-08,5,False,None,Third-party,299,0
10984,2024-01-04,2024-01-07,3,False,None,Third-party,278,0
10985,2024-01-05,2024-01-10,5,True,Unclear,Email,48,0
10986,2024-01-06,2024-01-09,3,False,None,Email,93,0
10987,2024-01-07,2024-01-16,9,True,Unclear,Third-party,61,0
10988,2024-01-08,2024-01-11,3,False,Unclear,Third-party,108,0
10989,2024-01-09,2024-01-17,8,False,Unclear,Third-party,286,0
10990,2024-01-10,2024-01-15,5,True,None,Email,129,0
10991,2024-01-11,2024-01-16,5,False,Unclear,Unspecified,215,0
10992,2024-01-12,2024-01-20,8,False,None,Third-party,103,0
10993,2024-01-13,2024-01-16,3,False,Unclear,Unspecified,244,0
10994,2024-01-14,2024-01-21,7,False,Unclear,Third-party,9,0
10995,2024-01-15,2024-01-23,8,False,Unclear,Unspecified,247,0
10996,2024-01-16,2024-01-23,7,False,None,Email,85,0
10997,2024-01-17,2024-01-20,3,True,None,Third-party,154,0
10998,2024-01-18,2024-01-25,7,True,None,Third-party,153,0
10999,2024-01-19,2024-01-28,9,False,None,Email,197,0
11000,2024-01-20,2024-01-26,6,False,None,Third-party,104,0
11001,2024-01-21,2024-01-24,3,True,None,Third-party,110,0
11002,2024-01-22,2024-01-25,3,False,Unclear,Third-party,198,0
11003,2024-01-23,2024-01-30,7,True,Unclear,Third-party,272,0
11004,2024-01-24,2024-01-31,7,True,None,Email,195,0
11005,2024-01-25,2024-01-30,5,True,None,Email,33,0
11006,2024-01-26,2024-02-05,10,False,None,Email,167,0
11007,2024-01-27,2024-02-06,10,False,Unclear,Email,160,0
11008,2024-01-28,2024-02-01,4,False,Unclear,Email,224,0
11009,2024-01-29,2024-02-04,6,False,None,Email,159,0
11010,2024-01-30,2024-02-06,7,True,None,Email,57,0
11011,2024-01-31,2024-02-07,7,False,Unclear,Third-party,85,0
11012,2024-02-01,2024-02-05,4,False,None,Email,293,0
11013,2024-02-02,2024-02-05,3,True,Unclear,Unspecified,99,0
11014,2024-02-03,2024-02-09,6,False,None,Email,208,0
11015,2024-02-04,2024-02-12,8,True,Unclear,Unspecified,278,0
11016,2024-02-05,2024-02-11,6,False,Unclear,Email,177,0
11017,2024-02-06,2024-02-10,4,True,Unclear,Unspecified,30,0
11018,2024-02-07,2024-02-13,6,False,Unclear,Third-party,129,0
11019,2024-02-08,2024-02-12,4,False,Unclear,Third-party,129,0
11020,2024-02-09,2024-02-17,8,False,None,Third-party,79,0
11021,2024-02-10,2024-02-18,8,False,None,Unspecified,255,0
11022,2024-02-11,2024-02-21,10,False,Unclear,Unspecified,147,0
11023,2024-02-12,2024-02-19,7,True,Unclear,Unspecified,251,0
11024,2024-02-13,2024-02-19,6,False,Unclear,Unspecified,22,0
11025,2024-02-14,2024-02-19,5,False,Unclear,Third-party,206,0
11026,2024-02-15,2024-02-20,5,False,None,Unspecified,255,0
11027,2024-02-16,2024-02-21,5,False,Unclear,Third-party,135,0
11028,2024-02-17,2024-02-24,7,False,Unclear,Email,203,0
11029,2024-02-18,2024-02-27,9,True,Unclear,Email,195,0
11030,2024-02-19,2024-02-29,10,True,Unclear,Unspecified,125,0
11031,2024-02-20,2024-02-27,7,False,Unclear,Third-party,112,0
11032,2024-02-21,2024-02-26,5,False,None,Unspecified,45,0
11033,2024-02-22,2024-02-29,7,False,Unclear,Unspecified,183,0
11034,2024-02-23,2024-02-26,3,False,Unclear,Third-party,274,0
11035,2024-02-24,2024-03-03,8,False,Unclear,Unspecified,152,0
11036,2024-02-25,2024-02-29,4,False,None,Email,50,0
11037,2024-02-26,2024-02-29,3,True,Unclear,Email,151,0
11038,2024-02-27,2024-04-06,39,True,Form,Email,366,1
11039,2024-02-28,2024-03-03,4,False,None,Third-party,110,0
11040,2024-02-29,2024-03-03,3,False,Unclear,Email,42,0
11041,2024-03-01,2024-03-07,6,False,None,Email,69,0
11042,2024-03-02,2024-03-12,10,False,Unclear,Email,108,0
11043,2024-03-03,2024-03-11,8,False,None,Unspecified,18,0
11044,2024-03-04,2024-03-10,6,False,Unclear,Unspecified,188,0
11045,2024-03-05,2024-03-11,6,False,Unclear,Third-party,238,0
11046,2024-03-06,2024-03-12,6,True,Unclear,Email,300,0
11047,2024-03-07,2024-03-13,6,False,Unclear,Third-party,221,0
11048,2024-03-08,2024-03-12,4,False,Unclear,Email,257,0
11049,2024-03-09,2024-03-16,7,False,Unclear,Email,197,0
11050,2024-03-10,2024-03-14,4,True,None,Email,18,0
11051,2024-03-11,2024-03-15,4,True,Unclear,Unspecified,254,0
11052,2024-03-12,2024-03-18,6,True,None,Unspecified,133,0
11053,2024-03-13,2024-03-21,8,False,Unclear,Email,97,0
11054,2024-03-14,2024-03-24,10,False,Unclear,Third-party,169,0
11055,2024-03-15,2024-03-21,6,True,None,Third-party,180,0
11056,2024-03-16,2024-03-23,7,False,None,Third-party,9,0
11057,2024-03-17,2024-03-23,6,False,None,Email,74,0
11058,2024-03-18,2024-03-26,8,False,Unclear,Third-party,217,0
11059,2024-03-19,2024-03-29,10,False,None,Email,276,0
11060,2024-03-20,2024-03-28,8,True,None,Email,259,0
11061,2024-03-21,2024-03-26,5,True,Unclear,Third-party,155,0
11062,2024-03-22,2024-03-25,3,False,Unclear,Unspecified,145,0
11063,2024-03-23,2024-03-27,4,False,None,Unspecified,160,0
11064,2024-03-24,2024-04-02,9,False,Unclear,Email,289,0
11065,2024-03-25,2024-04-01,7,True,None,Unspecified,183,0
11066,2024-03-26,2024-03-31,5,False,Unclear,Third-party,283,0
11067,2024-03-27,2024-03-30,3,False,None,Unspecified,32,0
11068,2024-03-28,2024-04-03,6,False,None,Unspecified,157,0
11069,2024-03-29,2024-04-03,5,False,None,Email,65,0
11070,2024-03-30,2024-04-09,10,False,Unclear,Unspecified,244,0
11071,2024-01-01,2024-01-07,6,False,Unclear,Third-party,285,0
11072,2024-01-02,2024-01-08,6,True,Unclear,Email,167,0
11073,2024-01-03,2024-01-06,3,False,None,Unspecified,143,0
11074,2024-01-04,2024-01-10,6,True,None,Email,97,0
11075,2024-01-05,2024-01-15,10,False,Unclear,Unspecified,9,0
11076,2024-01-06,2024-01-15,9,False,Unclear,Email,160,0
11077,2024-01-07,2024-01-15,8,True,Unclear,Email,186,0
11078,2024-01-08,2024-02-03,26,True,None,LinkedIn,898,1
11079,2024-01-09,2024-01-19,10,False,None,Third-party,286,0
11080,2024-01-10,2024-01-16,6,True,None,Email,23,0
11081,2024-01-11,2024-01-15,4,True,None,Third-party,76,0
11082,2024-01-12,2024-01-19,7,False,None,Unspecified,297,0
11083,2024-01-13,2024-01-23,10,False,None,Email,236,0
11084,2024-01-14,2024-01-22,8,True,Unclear,Third-party,136,0
11085,2024-01-15,2024-01-23,8,False,Unclear,Unspecified,107,0
11086,2024-01-16,2024-01-19,3,False,None,Email,285,0
11087,2024-01-17,2024-01-20,3,True,Unclear,Email,121,0
11088,2024-01-18,2024-01-26,8,True,None,Email,113,0
11089,2024-01-19,2024-01-22,3,True,None,Unspecified,113,0
11090,2024-01-20,2024-01-28,8,False,None,Email,51,0
11091,2024-01-21,2024-01-29,8,False,None,Email,121,0
11092,2024-01-22,2024-02-01,10,False,None,Unspecified,18,0
11093,2024-01-23,2024-01-28,5,False,None,Email,257,0
11094,2024-01-24,2024-01-27,3,False,Unclear,Unspecified,21,0
11095,2024-01-25,2024-01-29,4,False,Unclear,Third-party,267,0
11096,2024-01-26,2024-01-30,4,True,None,Email,199,0
11097,2024-01-27,2024-02-02,6,False,Unclear,Third-party,283,0
11098,2024-01-28,2024-02-06,9,False,None,Email,38,0
11099,2024-01-29,2024-02-01,3,False,None,Email,284,0
11100,2024-01-30,2024-02-04,5,True,None,Third-party,104,0
11101,2024-01-31,2024-02-10,10,False,None,Third-party,80,0
11102,2024-02-01,2024-02-06,5,False,Unclear,Third-party,297,0
11103,2024-02-02,2024-02-05,3,True,None,Third-party,16,0
11104,2024-02-03,2024-02-12,9,False,None,Third-party,237,0
11105,2024-02-04,2024-02-14,10,False,None,Email,72,0
11106,2024-02-05,2024-02-12,7,False,None,Email,231,0
11107,2024-02-06,2024-02-13,7,True,Unclear,Unspecified,153,0
11108,2024-02-07,2024-02-16,9,False,Unclear,Third-party,40,0
11109,2024-02-08,2024-02-17,9,False,None,Unspecified,156,0
11110,2024-02-09,2024-02-12,3,False,None,Unspecified,101,0
11111,2024-02-10,2024-02-19,9,False,None,Email,21,0
11112,2024-02-11,2024-02-19,8,True,Unclear,Unspecified,69,0
11113,2024-02-12,2024-02-22,10,False,Unclear,Unspecified,51,0
11114,2024-02-13,2024-02-22,9,False,None,Email,201,0
11115,2024-02-14,2024-02-21,7,False,Unclear,Unspecified,111,0
11116,2024-02-15,2024-02-22,7,True,Unclear,Email,12,0
11117,2024-02-16,2024-02-19,3,False,Unclear,Unspecified,103,0
11118,2024-02-17,2024-02-27,10,False,Unclear,Unspecified,95,0
11119,2024-02-18,2024-02-23,5,False,None,Email,73,0
11120,2024-02-19,2024-02-23,4,True,None,Unspecified,228,0
11121,2024-02-20,2024-02-26,6,False,Unclear,Email,255,0
11122,2024-02-21,2024-03-02,10,True,Unclear,Unspecified,214,0
11123,2024-02-22,2024-02-27,5,False,Unclear,Email,230,0
11124,2024-02-23,2024-02-28,5,False,Unclear,Third-party,239,0
11125,2024-02-24,2024-03-03,8,True,Unclear,Email,290,0
11126,2024-02-25,2024-03-06,10,True,Unclear,Third-party,87,0
11127,2024-02-26,2024-02-29,3,False,Unclear,Email,134,0
11128,2024-02-27,2024-03-07,9,True,Unclear,Third-party,93,0
11129,2024-02-28,2024-03-08,9,False,None,Third-party,262,0
11130,2024-02-29,2024-03-09,9,True,Unclear,Email,9,0
11131,2024-03-01,2024-03-10,9,False,None,Unspecified,169,0
11132,2024-03-02,2024-03-09,7,False,Unclear,Email,239,0
11133,2024-03-03,2024-03-11,8,False,None,Unspecified,268,0
11134,2024-03-04,2024-03-07,3,False,Unclear,Third-party,168,0
11135,2024-03-05,2024-03-08,3,False,None,Email,93,0
11136,2024-03-06,2024-03-09,3,False,None,Email,272,0
11137,2024-03-07,2024-03-14,7,False,None,Third-party,32,0
11138,2024-03-08,2024-03-12,4,False,Unclear,Email,98,0
11139,2024-03-09,2024-03-16,7,False,Unclear,Third-party,68,0
11140,2024-03-10,2024-03-15,5,False,Unclear,Email,149,0
11141,2024-03-11,2024-03-17,6,False,Unclear,Email,72,0
11142,2024-03-12,2024-03-19,7,False,None,Email,219,0
11143,2024-03-13,2024-03-21,8,False,Unclear,Unspecified,145,0
11144,2024-03-14,2024-03-22,8,False,Unclear,Email,62,0
11145,2024-03-15,2024-03-25,10,False,Unclear,Unspecified,210,0
11146,2024-03-16,2024-03-25,9,False,None,Email,238,0
11147,2024-03-17,2024-03-23,6,False,Unclear,Third-party,57,0
11148,2024-03-18,2024-03-27,9,False,Unclear,Third-party,53,0
11149,2024-03-19,2024-03-22,3,True,None,Third-party,176,0
11150,2024-03-20,2024-03-26,6,False,Unclear,Third-party,228,0
11151,2024-03-21,2024-03-30,9,True,None,Third-party,298,0
11152,2024-03-22,2024-03-28,6,True,None,Email,95,0
11153,2024-03-23,2024-04-02,10,False,Unclear,Unspecified,169,0
11154,2024-03-24,2024-03-29,5,True,None,Email,292,0
11155,2024-03-25,2024-04-01,7,False,Unclear,Email,267,0
11156,2024-03-26,2024-04-05,10,True,Unclear,Third-party,166,0
11157,2024-03-27,2024-04-05,9,True,Unclear,Email,223,0
11158,2024-03-28,2024-04-01,4,True,Unclear,Third-party,60,0
11159,2024-03-29,2024-04-08,10,True,None,Unspecified,74,0
11160,2024-03-30,2024-04-06,7,False,None,Third-party,101,0
11161,2024-01-01,2024-01-10,9,False,None,Unspecified,220,0
11162,2024-01-02,2024-01-05,3,False,Unclear,Third-party,46,0
11163,2024-01-03,2024-01-11,8,True,None,Unspecified,211,0
11164,2024-01-04,2024-01-12,8,False,None,Email,112,0
11165,2024-01-05,2024-01-09,4,True,None,Unspecified,152,0
11166,2024-01-06,2024-01-13,7,False,Unclear,Unspecified,282,0
11167,2024-01-07,2024-01-13,6,True,Unclear,Third-party,51,0
11168,2024-01-08,2024-01-17,9,False,Unclear,Email,259,0
11169,2024-01-09,2024-01-12,3,False,Unclear,Unspecified,156,0
11170,2024-01-10,2024-01-20,10,False,Unclear,Email,278,0
11171,2024-01-11,2024-01-16,5,True,None,Unspecified,17,0
11172,2024-01-12,2024-01-18,6,False,None,Third-party,268,0
11173,2024-01-13,2024-01-21,8,False,Unclear,Third-party,151,0
11174,2024-01-14,2024-01-19,5,False,None,Unspecified,95,0
11175,2024-01-15,2024-01-24,9,False,None,Unspecified,253,0
11176,2024-01-16,2024-01-21,5,False,None,Email,29,0
11177,2024-01-17,2024-01-24,7,True,None,Third-party,162,0
11178,2024-01-18,2024-01-23,5,False,None,Third-party,132,0
11179,2024-01-19,2024-01-24,5,True,Unclear,Third-party,237,0
11180,2024-01-20,2024-01-25,5,True,Unclear,Email,40,0
11181,2024-01-21,2024-01-29,8,False,Unclear,Third-party,71,0
11182,2024-01-22,2024-01-31,9,False,None,Unspecified,15,0
11183,2024-01-23,2024-02-01,9,True,Unclear,Third-party,124,0
11184,2024-01-24,2024-02-03,10,True,Unclear,Email,173,0
11185,2024-01-25,2024-01-31,6,True,None,Third-party,189,0
11186,2024-01-26,2024-01-31,5,True,Unclear,Email,196,0
11187,2024-01-27,2024-02-03,7,False,None,Unspecified,75,0
11188,2024-01-28,2024-02-02,5,True,Unclear,Unspecified,125,0
11189,2024-01-29,2024-02-05,7,True,None,Email,39,0
11190,2024-01-30,2024-02-06,7,False,Unclear,Unspecified,247,0
11191,2024-01-31,2024-02-08,8,False,None,Unspecified,79,0
11192,2024-02-01,2024-02-09,8,True,Unclear,Third-party,66,0
11193,2024-02-02,2024-02-05,3,True,Unclear,Unspecified,20,0
11194,2024-02-03,2024-02-06,3,False,None,Third-party,249,0
11195,2024-02-04,2024-02-13,9,False,None,Unspecified,136,0
11196,2024-02-05,2024-02-11,6,False,None,Unspecified,109,0
11197,2024-02-06,2024-02-11,5,False,Unclear,Email,226,0
11198,2024-02-07,2024-02-12,5,True,None,Third-party,229,0
